id,name,employer,city,salary_from,salary_to,currency,experience,employment,schedule,published_at,url,requirement,description
132206148,Стажер-аналитик (большие данные),Яндекс,Москва,,,,Нет опыта,Не указана,Не указан,2026-04-16T14:36:13+0300,https://hh.ru/vacancy/132206148,,"Задача аналитиков — извлекать из данных смысл и помогать командам принимать правильные решения. Этим и занимаются стажёры, которых интересует аналитика. Они проводят A/B-эксперименты; разрабатывают метрики для измерения производительности, качества и эффективности сервисов; находят аномалии в показателях работы продуктов и выясняют причины отклонений. Мы ищем увлеченного стажера-аналитика со знаниями статистики и базовыми навыками программирования, который поможет нам в решении этих задач. Требования: знание математической статистики; Python; SQL будет плюсом; опыт применения машинного обучения приветствуется. Условия: крутой офис в центре Москвы со всем необходимым для комфортной работы и отдыха; оплачиваемая стажировка: 40, 30 или 20 часов в неделю; длительность стажировки от 3 до 6 месяцев; компенсация питания; гибкий график: мы не контролируем, кто во сколько приходит и уходит, главное для каждого из нас — выполнять задачи; экспертная и талантливая команда, у которой можно многому научиться; культура открытости и взаимопомощи: у нас работают люди, вовлеченные в процесс и небезразличные к тому, что они делают; реальные задачи, которые мы дадим решать во время стажировки; работа в технологической компании над полезными сервисами, которыми пользуются миллионы людей; возможность перехода в штат по результатам стажировки."
132203692,Стажер-аналитик финансовых показателей,Changellenge,Москва,81000,81000,RUR,,,,2026-04-16T13:52:24+0300,https://hh.ru/vacancy/132203692,Владеешь продвинутыми навыками MS Excel и MS PowerPoint для подготовки презентаций и анализа данных. Знаешь математические и статистические методы в...,Анализ бюджета сети продаж и оптимизация расходов. Развитие автоматизированной отчетности и контроль качества внутренних сервисов. Развитие инструментов управленческой финансовой аналитики. 
131263654,Стажер-разработчик бэкенда,Яндекс,Москва,,,,Нет опыта,Не указана,Не указан,2026-04-15T14:05:47+0300,https://hh.ru/vacancy/131263654,,"Оплачиваемая стажировка в сервисах и продуктах Яндекса. Приходите к нам, если вам интересно заниматься решениями для масштабных проектов. Вас ждёт работа с высоконагруженными отказоустойчивыми системами и действительно интересные инженерные задачи. Примеры задач, которые решают стажёры: Строят инфраструктуру, которая позволяет Кинопоиску, Музыке и Телемосту решать задачи по обработке контента Разрабатывают сервис для автономного такси и роботов‑доставщиков Создают фичи для Яндекс Go и международных проектов Такси Что нужно уметь: — Разбираться в алгоритмах и классических структурах данных — Писать код на одном из языков программирования (Python, C++, Go, Java, Kotlin, Scala) Будет плюсом: — Если вы участвовали в учебных или реальных проектах, хакатонах и олимпиадах по программированию и математике"
132171802,Аналитик данных (стажер),Aston,Москва,80000,,RUR,,,,2026-04-15T15:44:06+0300,https://hh.ru/vacancy/132171802,Знание основ статистики и математики. Глубокое знание SQL и умение эффективно работать с базами данных. Опыт использования инструментов бизнес-аналитики...,Онлайн-интенсив 1 месяц. Вы изучаете теорию и отрабатываете ее с помощью практических заданий. Обучение на онлайн-интенсиве можно совмещать...
132169273,Стажер-разработчик Fullstack,Яндекс,Москва,,,,Нет опыта,Не указана,Не указан,2026-04-15T14:55:38+0300,https://hh.ru/vacancy/132169273,,"Приглашаем на стажировку в команды Fullstack начинающих специалистов, которым интересны не только frontend-задачи, но и возможность попробовать себя в качестве backend-разработчика. Благодаря разнообразию задач, у нас можно не только верстать баннеры, но и создавать решения разной сложности и назначения - например, заниматься инфраструктурой проекта, опробовать новый сборщик на проекте или даже перелить базу данных Clickhouse. Набор идёт круглый год, стажёры работают практически в каждом сервисе Яндекса. Города, в которых мы ждём стажёров: Москва, Санкт-Петербург (города рассмотрения могут расширяться в течение года). Наши стажёры: — Развивают клиентские и курьерские сервисы в Яндекс Доставке — Создают геймификацию на трекинге заказа в Яндекс Лавке — Участвуют в разработке продуктовых проектов сценариев покупки на Маркете и улучшают техническое качество интерфейса в Яндекс Маркете — Развивают личный кабинет пользователя в Яндекс ID — Участвуют в создании интерфейсов в Кинопоиске Стек команд: React, Redux, Typescript, NodeJS, Python, Java, Go, PostgreSQL, MySQL, MongoDB, Redis, Webpack, Docker. Наш будущий стажёр: — Уверенно знает основы JavaScript: типы данных, примитивы, функции, прототипы и наследование, замыкания, область и контекст вызова, промисы, асинхронность — Владеет знаниями о базовых алгоритмах и структурах данных — Желает расти и разбираться в новых областях — Знает TypeScript и React, а также знаком с системами контроля версий — Знаком с Node.js и обладает желанием работать в области фулстек Что мы предлагаем: — Оплачиваемую стажировку длительностью от 3 до 6 месяцев — Гибкий график: 20, 30 или 40 часов в неделю — Опыт промышленной разработки с тестами и code review — Помощь ментора из команды на всем пути — Возможность стажироваться в Москве для ребят из других городов: оплата проезда и проживания"
132071341,Стажер Python/C++ разработчик (Центр Квантовых технологий),СБЕР,Москва,,,,,,,2026-04-13T11:25:54+0300,https://hh.ru/vacancy/132071341,"Освоите навыки промышленного программирования, CI/CD, ревью кода, командной работы и применения инструментов автоматизации. Требования. Обучение на 3–4 курсе...",Сбер ведёт работу над квантовым компьютером и фотонными ускорителями вычислений. В команде разработки и инфраструктуры мы создаём софт для всех...
132159044,Стажёр в команду InfraSec,Ecom.tech,Москва,,,,,,,2026-04-15T11:44:42+0300,https://hh.ru/vacancy/132159044,"Знание работы протоколов: DNS, TCP/IP, HTTP/HTTPS, TLS. Понимание, что значит TCP handshake, SYN-флуд, HTTP-методы, коды ответов. ","Работа с сервисами защиты от DDoS, WAF, Bot protection. Взаимодействие с продуктовыми командами по вопросам работы сервисов защиты."
131245105,Стажер-инженер по автоматизированному тестированию,Цитадель,Москва,,,,,,,2026-04-15T12:23:58+0300,https://hh.ru/vacancy/131245105,"Являешься в том числе студентом 3-4 курса бакалавриата, 1-2 курса магистратуры. Знание Linux/Unix (приветствуется крепкая дружба с...",Проведение автотестирования программных решений.
132165163,Стажёр (Инженер по информационной безопасности),ИнфраТех,Москва,30000,30000,RUR,,,,2026-04-15T13:35:59+0300,https://hh.ru/vacancy/132165163,"Кандидатов с базовыми знаниями в IT или ИБ (сети, ОС Linux/Windows, SQL или Python на уровне курсов/самостоятельного изучения). ","Обучаться работе с современными средствами защиты: SIEM, WAF, EDR, NAD, VM. Проходить сертификацию и курсы по ИБ. Тестировать решения в..."
132162649,Стажер технической поддержки SAP EWM,TeamIdea (ООО ТИМИДЕЯ ГРУПП),Москва,,,,,,,2026-04-15T12:47:11+0300,https://hh.ru/vacancy/132162649,"Высшее или среднее специальное образование в области ИТ. Базовые знания одного языка программирования (например, Python, JavaScript, Java или C#). ","Прием, регистрация и обработка обращений пользователей. Предоставление обратной связи по статусу решения обращений. Проведение анализа обращений. Решение типовых запросов и..."
132065389,Стажер ML/LLM,Инфосистемы Джет,Москва,,,,,,,2026-04-13T10:04:59+0300,https://hh.ru/vacancy/132065389,"Студента старших курсов или выпускника, который хочет расти в прикладную разработку ML / LLM и делать рабочие PoC и MVP, а...","Разрабатывать в команде PoC/MVP на базе LLM: ассистенты, RAG-сценарии, генерация и анализ документов. Собирать пайплайны на Python: подготовка..."
131759493,Стажёр в Data Hub (рекламное агентство),i.com,Москва,,,,,,,2026-04-14T20:29:07+0300,https://hh.ru/vacancy/131759493,,"Команда Mindscapes by i.соm с глубокой экспертизой в стратегии, аналитике и исследованиях, открывает набор на стажировку в Data Hub. "
130324508,IT Data Asset Intern / Стажер-менеджер по управлению данными,Procter & Gamble,Москва,100000,,RUR,Нет опыта,Не указана,Не указан,2026-04-15T14:00:00+0300,https://hh.ru/vacancy/130324508,,"НАЙМ В ООО «ПРОКТЕР ЭНД ГЭМБЛ ДИСТРИБЬЮТОРСКАЯ КОМПАНИЯ» НА СРОЧНЫЙ ТРУДОВОЙ ДОГОВОР Во время твоей стажировки ты будешь частью IT Data команды в Восточной Европе. У тебя будет возможность работать с IT и многофункциональными командами по всему миру, взаимодействуя с внутренними и внешними партнерами. В качестве стажера -менеджера по управлению данными ты будешь отвечать за контроль качества данных и внедрение изменений. Эта роль имеет решающее значение для обеспечения целостности, доступности и точности данных и поддержки бизнеса. Наш стек SQL, Power BI, Azure Databricks (Python/Pyspark), Azure DevOps (SCRUM, CI/CD). У тебя будет возможность : Узнать, как управлять большими объемами данных, обеспечивая их актуальность и точность. Использовать инструменты, такие как Python и Power BI, для анализа данных и выявления полезных инсайтов. Реализовывать проверки качества данных для выявления и исправления ошибок, обеспечивая надежность данных для принятия решений. Работать с базами данных SQL и NoSQL для эффективного хранения и управления большими наборами данных. Сотрудничать с лучшими в отрасли командами разработки для создания и внедрения изменений в структуре данных. Получить доступ к обширному обучающему портфолио, включая сертификаты Microsoft, Coursera и другие профессиональные курсы. Учиться у глобального IT-сообщества P&amp;G. Перспективы карьерного роста: По мере развития ты сможешь стать менеджером по данным в P&amp;G, а затем перейти на должность старшего менеджера по IT операциям или расширить область своей экспертизы, занимая другие роли внутри IT-отдела. Мы предлагаем : Конкурентную заработную плату 100 000 рублей до выплаты НДФЛ Ежемесячное субсидирование расходов на питание 5 000 рублей до вычета налогов Гибкий график и гибридный формат работы Поддержку при переезде (в случае переезда на расстояние более 50 км от места постоянного проживания) Программу корпоративных скидок и привилегий PrimeZone Мы ожидаем : Ты готов(а) в т.ч.к переезду в Москву при поддержке компании Образование в направлениях Data Science, IT, бизнеса или смежной области будет преимуществом Владеешь английским языком на уровне Upper-Intermediate (B2) и выше Имеешь навыки программирования на Python и SQL Знаком с инструментами анализа данных (например, Excel, SQL) Знаешь фреймворки по управлению данными для установления стандартов использования данных Обладаешь сильными аналитическими навыками и вниманием к деталям Умеешь работать самостоятельно и в команде Обладаешь навыками межличностного общения для эффективного сотрудничества с многофункциональными командами Готов(а) учиться и адаптироваться в быстро меняющейся среде Готов(а) к работе 40 часов в неделю Дополнительная информация : Все отклики на вакансии рассматриваются вне зависимости от расы, возраста, религии, национального происхождения, семейного положения, гражданства или возможностей здоровья кандидата. Для этой должности не предусмотрена иммиграционная поддержка. P &amp;G — один из крупнейших мировых производителей непродовольственных товаров. Нашим потребителям и сотрудникам мы предлагаем самые передовые идеи и решения. Работа нашей команды подчинена целям, принципам и ценностям, которые позволяют менять мир и жизни людей вокруг нас к лучшему. Мы поможем раскрыть твой потенциал в той области, в которой ты хочешь развиваться."
132092447,Стажер направления информационной безопасности,Центральный банк Российской Федерации (Банк России),Москва,,,,,,,2026-04-13T17:12:31+0300,https://hh.ru/vacancy/132092447,"Имеете базовое понимание нормативно-правовых актов по информационной безопасности в РФ. Знаете модели OSI, TCP/IP, адресации в компьютерных сетях...",Работать с консолями средств защиты информации от несанкционированного доступа и средств защиты от воздействия вредоносного кода. Осуществлять контроль специальных защитных...
132092439,Стажер направления информационных технологий,Центральный банк Российской Федерации (Банк России),Москва,,,,,,,2026-04-13T17:12:22+0300,https://hh.ru/vacancy/132092439,Знаете принципы работы информационных систем и компьютерных сетей. Знаете принципы информационной безопасности при работе в сети Интернет. Обладаете знаниями в...,Осуществлять мониторинг локальных вычислительных сетей и настройку базовых параметров аппаратных и виртуальных серверов. Участвовать в рассмотрении и согласовании техно-рабочей...
