id,name,employer,city,salary_from,salary_to,currency,experience,employment,schedule,published_at,url,requirement,description
131526946,Старший Python-разработчик,МФК Фордевинд,Москва,,350000,RUR,,,,2026-04-18T08:52:56+0300,https://hh.ru/vacancy/131526946,Умение работать с системой контроля версий Git. Хорошее владение Python: умение писать чистый читаемый поддерживаемый код. Опыт работы с инструментами...,Разработка новых и оптимизация существующих программных модулей для автоматизации текущих процессов. Решение задач по сбору и хранению данных. 
132250027,Python-разработчик,Sette,Москва,180000,220000,RUR,,,,2026-04-17T17:37:22+0300,https://hh.ru/vacancy/132250027,Требования: Опыт коммерческой разработки на Python от 4+ лет. Уверенное владение асинхронным программированием. Опыт работы с FastAPI / Django / Flask. ,Разработка и развитие backend-сервисов на Python. Проектирование и реализация API (REST) и интеграций. Работа с высоконагруженной системой и сложной...
132132477,Python-разработчик,Платформа Больших Данных,Москва,,,,,,,2026-04-17T16:09:18+0300,https://hh.ru/vacancy/132132477,Уверенное владение Python 3.8+. Опыт разработки веб-приложений с использованием FastAPI или Django. Понимание микросервисной архитектуры и REST...,Разработка REST API и интеграций между сервисами на основе FastAPI/Django. Документирование кода и процессов взаимодействия сервисов. Рефакторинг и оптимизация...
132236680,Python-разработчик,RDP.RU,Москва,,,,,,,2026-04-17T13:05:49+0300,https://hh.ru/vacancy/132236680,"Обязательно - python на уровне middle и java (как преимущество). Опыт в разработке: FastAPI, SQLAlcheny, requests, AsyncIO, Flask, python-iptables, IPRoute...",Разработка сервисов на python для агентов удалённого управления ОС embedded на базе дистрибутивов linux. Разработка и сопровождение ПО для установки...
132232043,Разработчик Python,СБЕР,Москва,,,,,,,2026-04-17T11:25:50+0300,https://hh.ru/vacancy/132232043,Высшее образование оконченное. Опыт коммерческой разработки на Python (от 3 лет). Владение инструментами контроля версий (Git). Знание паттернов и антипаттернов...,Разработка сервисов и библиотек для AI-агентов. Поддержка и развитие существующих сервисов. Проектирование детальной архитектуры и АPI для новых сервисов. 
