id,name,employer,city,salary_from,salary_to,currency,experience,employment,schedule,published_at,url,requirement,description
130609292,"Full-stack Разработчик (Django, React)",Рамтроника,Москва,100000,,RUR,,,,2026-04-17T13:55:50+0300,https://hh.ru/vacancy/130609292,Базовые знания HTML/CSS. Знание JavaScript/TypeScript. Опыт написания фронтенда в связке React + Redux. Опытный пользователь Linux. ,Реализация backend и frontend для корпоративной системы автоматизации бизнес процессов. Написание интеграций с другими сервисами. Участие в проектировании архитектуры. 
132252889,Front-End Lead (React),T2,Москва,,,,Более 6 лет,Не указана,Не указан,2026-04-17T20:24:38+0300,https://hh.ru/vacancy/132252889,,"Что нужно делать: Разрабатывать и поддерживать программные продукты компании. Принимать архитектурные решения, влияющие на весь проект. Проводить Code Review. Оценивать трудоемкость задач. Для нас важно: Опыт работы в роли front-end разработчика от 5 лет и лидирования командой front-end разработки (от 3 человек). Высшее образование (оконченное). Навыки анализа и выбора программных и архитектурных решений в соответствии с техническими требованиями. Знание методологий проектирования ПО, процессов командной разработки и проведения Code Review. Опыт написания unit-тестов, декомпозиции и оценки задач. Владение стеком технологий: JavaScript (ES6+)/TypeScript, React , Redux ( redux -observable), RxJs, Node. js , REST API, HTML/CSS/SCSS, Webpack , Git. Умение оптимизировать web-приложения и быстро разбираться в новых технологиях и библиотеках. Уровень английского языка, достаточный для изучения англоязычной документации. Что вас ждет: Оформление по ТК РФ. Расширенный ДМС, страхование от несчастных случаев и страхование жизни сразу после трудоустройства. Корпоративная мобильная связь. Возможность получить помощь опытных психологов, финансистов и юристов по важным жизненным вопросам. Материальная помощь при рождении ребенка, вступлении в брак и т. п. Возможность выбирать льготы, которые действительно нужны: уровень ДМС, компенсация занятий спортом, массаж, чекап здоровья, изучение иностранных языков и многое другое после трёх месяцев работы. Широкие возможности для обучения, в том числе возможность изучить новые навыки и технологии вместе с лучшими провайдерами профессионального образования."
132169346,Стажер-разработчик фронтенда,Яндекс,Москва,,,,Нет опыта,Не указана,Не указан,2026-04-15T14:56:52+0300,https://hh.ru/vacancy/132169346,,"Приглашаем на стажировку начинающих специалистов в области Frontend для улучшения интерфейсов и создания новых. Набор на стажировку проходит круглый год. Стажёры работают практически в каждом сервисе Яндекса. Города, в которых мы ждем стажёров: Москва, Санкт-Петербург (города рассмотрения могут расширяться в течение года). Наши стажёры: — Развивают проект «AI‑ассистент» в партнерском интерфейсе Маркета — Создают геймификацию на трекинге заказа в Яндекс Лавке — Реализуют новые фичи и интерфейсы в приложении Умного Дома — Работают над личным кабинетом пользователя в Яндекс ID — Участвуют в создании интерфейсов для просмотра и покупки контента в Кинопоиске Наш будущий стажёр: — Уверенно знает HTML, CSS и основы JavaScript: асинхронность, типы данных, функции, контекст вызова, область видимости, замыкания, прототипы — Имеет опыт взаимодействия с TypeScript, React, SSR — Обладает базовыми техническими навыками, например, умением придумать решение и способностью реализовать его в коде с учётом ограничений по времени выполнения и памяти — Хочет расти и разбираться в новых областях Что мы предлагаем: — Оплачиваемую стажировку длительностью от 3 до 6 месяцев — Гибкий график: 20, 30 или 40 часов в неделю — Опыт промышленной разработки с тестами и code review — Помощь ментора из команды на всем пути — Возможность стажироваться в Москве для людей из других городов: оплата проезда и проживания"
131963551,Backend-разработчик,VIC Studio,Москва,100000,130000,RUR,,,,2026-04-17T17:18:46+0300,https://hh.ru/vacancy/131963551,"Знание PHPUnit или других фреймворков для тестирования. * Базовые знания фронтенда (JavaScript/TypeScript, Node.JS, React) для более эффективного взаимодействия с командой. * ","О продукте/команде: * Разработка и поддержка ядра нашего продукта на PHP, Laravel. * Проектирование и реализация API. * Оптимизация производительности и отказоустойчивости..."
130487234,Fullstack-разработчик (PHP + React/Vue),Employcity,Москва,,,,,,,2026-04-16T17:57:48+0300,https://hh.ru/vacancy/130487234,"Уверенное владение JavaScript (ES6+), знание TypeScript будет плюсом. Опыт работы с React 18+ или Vue.js 2/3...",...PHP (Yii2) и JavaScript (React/Vue). Создание и интеграция REST API. Оптимизация производительности фронтенда и бэкенда. Проектирование и работа...
131741698,Фронтенд-разработчик (пользовательский интерфейс для робототехники)/ Frontend,Aramco Innovations,Москва,,,,,,,2026-04-16T13:35:05+0300,https://hh.ru/vacancy/131741698,"...React, HTML, CSS и архитектурой state-driven UI. Опыт разработки сложных интерфейсов, работающих с большими объёмами данных. Опыт интеграции frontend...",Создание пользовательских сценариев для операторов по мониторингу и управлению роботизированными системами. Интеграция frontend-приложений с backend-сервисами и потоками данных...
131872335,Frontend-разработчик (React),МПФИТ,Москва,150000,200000,RUR,,,,2026-04-15T13:39:18+0300,https://hh.ru/vacancy/131872335,Уверенный опыт работы с React в продакшене. - Хорошее знание JavaScript и TypeScript. - Опыт миграции legacy-фронта на React будет большим...,"...jQuery на React. - Встраивать новые React-модули в существующее приложение. - Работать с backend-командой, верстальщиком и junior frontend-разработчиком. - "
131768085,Fullstack-разработчик,СЖС Минск,Минск,,,,,,,2026-04-17T09:35:35+0300,https://hh.ru/vacancy/131768085,"знание фреймворков Python, таких как Flask или FastAPI. -знание фронтенд фреймворков, таких как angular react. - знание JavaScript, Node js, Html...","командная работа, анализ и оценка сложности, стандарты кодирования, обзоры кода, лучшие практики, управление системой контроля версий и т.д. - "
132024243,Ведущий фуллстэк разработчик (Node.js + React),Технология здоровья,Москва,300000,,RUR,,,,2026-04-16T13:19:15+0300,https://hh.ru/vacancy/132024243,"Опыт Feature-Sliced Design, Material UI. Работа с Nest.js, Kafka Connect, Debezium, ClickHouse, Redis, gRPC и высоконагруженными проектами. ","Разработки от 5 лет, включая работу фуллстэк (FE 70% / BE 30%). React, TypeScript, Node.js, PostgreSQL. Проектирования архитектуры: принципы SOLID, паттерны..."
132147963,Senior Front-End Developer (React 19 / TypeScript),Территория Тотал,Москва,,,,,,,2026-04-15T08:36:05+0300,https://hh.ru/vacancy/132147963,...next / react-i18next (поддержка Арабского / Английского языков). Опыт работы: 5+ лет коммерческого опыта разработки ПО на React...,"Архитектура: Проектирование и внедрение масштабируемой Microfrontend architecture с упором на повторное использование компонентов в приложениях Web, TWA и React Native. "
