id,name,employer,city,salary_from,salary_to,currency,experience,employment,schedule,published_at,url,requirement,description
131685556,Программист микроконтроллеров,Кибертех-Сигнал,Москва,,,,,,,2026-04-18T10:13:47+0300,https://hh.ru/vacancy/131685556,Опыт разработки программного обеспечения для микроконтроллеров с написанием кода на C от 3 лет. -Знание фундаментальных структур данных и алгоритмов. -,"Участие в разработке отказоустойчивого ПО систем управления железнодорожного транспорта. -Участие в разработке ПО на основе микроконтроллеров GigaDevice, ST Microelectronics Документирование..."
131966403,Программист микроконтроллеров (Embedded-программист),Сорб групп,Москва,,,,,,,2026-04-17T18:45:50+0300,https://hh.ru/vacancy/131966403,Опыт программирования микроконтроллеров от 6 лет. Знание микроконтроллера STM32. Знание архитектуры ядра и памяти. Уверенное владение Linux. ,Проектирование и сопровождение встроенного программного обеспечения. Участие в разработке принципиальных электрических схем устройств. Участие в отладке и сопровождении устройств. 
131625180,Инженер-программист микроконтроллеров,Компания современные технологии,Москва,200000,,RUR,,,,2026-04-17T18:08:02+0300,https://hh.ru/vacancy/131625180,Навыки программирования на Python/Linux. Опыт разработки ПО для микроконтроллеров. Опыт работы с проектами с открытым исходным кодом. ,"...С++ для современных микроконтроллеров с ядрами ARM. Проектирование, реализация и отладка системных программных модулей встроенного ПО для микроконтроллеров. "
130697948,Программист микроконтроллеров (Embedded-программист),Специальные технологии контроля,Москва,,,,,,,2026-04-17T09:32:29+0300,https://hh.ru/vacancy/130697948,"Знание и опыт работы с системами контроля версий (Git). Знание и опыт работы с микроконтроллерами ESP, Arduino, STM32. ","Низкоуровневая разработка (прошивки, микроконтроллеры ESP32; STM32; кастомизация прошивок для полётных контроллеров). Работа с протоколами и связью (анализ и..."
130091003,Программист микроконтроллеров,Информтехника,Москва,,,,,,,2026-04-16T17:21:08+0300,https://hh.ru/vacancy/130091003,"Уверенное владение C/С++ для встраиваемых систем. Глубокое понимание принципов работы микроконтроллеров и их отладки. Опыт работы с Milandr, STM...","Разработка функционала микроконтроллеров Миландр, STM32 (Cortex-M). Сопровождение ранее написанного функционала. Документирование написанных алгоритмов."
132212993,Программист микроконтроллеров,ДЕФАН,Москва,220000,,RUR,,,,2026-04-16T16:49:56+0300,https://hh.ru/vacancy/132212993,"Опыт программирования микроконтроллеров STM32 (GD32, RISCV). Знание C/C++. Знание архитектуры ARM. Навык чтения электрических принципиальных схем. ",Разработка алгоритмов ПО. 2. Разработка ПО под микроконтроллеры STM32. 3. Разработка протоколов информационного взаимодействия. 4. Написание прикладного встраиваемого ПО. 
131496973,Программист,Рентген-Комплект,Москва,170000,,RUR,,,,2026-04-17T10:45:03+0300,https://hh.ru/vacancy/131496973,"Опыт работы с СУБД mysql/postgres. Базовый опыт с OpenCV. Программирование микроконтроллеров с ядром ARM Cortex - M0, M3...",Отладка и тестирование программных модулей. Участие в разработке ПО для микроконтроллеров. Изучение и адаптация чужих кодов. Отладка ПО. 
129693838,Младший инженер-программист АСУ ТП,Роболайн,Москва,100000,,RUR,,,,2026-04-18T10:19:24+0300,https://hh.ru/vacancy/129693838,Опыт разработки и отладки проектов в сфере промышленной автоматизации или встраиваемых систем реального времени (в том числе в рамках учебных...,Участие в пусконаладочных работах на объектах заказчиков. Участие в разработке и отладке решений на базе микроконтроллеров и одноплатных компьютеров. 
131423905,Инженер-программист (микроконтроллеры STM32),НМ-Лайт,Москва,,,,,,,2026-04-16T15:08:12+0300,https://hh.ru/vacancy/131423905,Опыт разработки ПО для STM32/ESP32 от 1 года. Глубокие знания C/C++/Python для embedded-систем. ,"Разработка и поддержка программного обеспечения для микроконтроллеров STM32 и ESP32. Проектирование архитектуры embedded-систем, написание и оптимизация кода..."
131483378,Программист,Научно-Производственное Объединение Кайсант,Москва,,,,,,,2026-04-16T19:04:03+0300,https://hh.ru/vacancy/131483378,"Практический опыт работы с однокристальными микроконтроллерами (STM32, ESP и аналогичными платформами). Базовые навыки написания и тестирования встраиваемого ПО. ","Написание высокопроизводительного и надежного ПО на языках низкого уровня (C/C++), ориентированное на микроконтроллеры STM32, ESP и аналогичные устройства. "
